Product Name,Category,Cost Price,Stock Level,Restock Date,Warehouse/Store ID
Product_61106,Electronics,539.17,329,2024-07-20,16
Product_61107,Electronics,4420.69,183,2024-12-20,24
Product_61108,Clothing,217.73,20,2024-07-12,16
Product_61109,Clothing,1700.91,257,2024-03-08,4
Product_61110,Clothing,3874.43,430,2024-06-25,10
Product_61111,Electronics,249.36,181,2024-10-16,5
Product_61112,Furniture,1144.46,373,2024-06-11,4
Product_61113,Sports,3140.06,469,2024-08-20,10
Product_61114,Furniture,2361.86,467,2024-05-23,19
Product_61115,Electronics,484.23,409,2024-03-18,21
Product_61116,Electronics,2037.83,51,2024-03-12,22
Product_61117,Groceries,1565.65,7,2024-11-29,2
Product_61118,Furniture,3510.56,365,2024-04-26,24
Product_61119,Clothing,2815.95,37,2024-12-29,18
Product_61120,Clothing,2664.84,200,2024-01-01,16
Product_61121,Electronics,3812.56,18,2024-01-30,1
Product_61122,Groceries,1096.61,153,2024-07-15,1
Product_61123,Furniture,3120.91,27,2024-08-31,14
Product_61124,Groceries,988.28,40,2024-10-23,4
Product_61125,Sports,2515.35,84,2024-05-21,14
Product_61126,Groceries,3595.99,129,2024-12-10,20
Product_61127,Sports,3521.05,4,2024-04-22,17
Product_61128,Furniture,2299.42,359,2024-02-06,22
Product_61129,Clothing,1341.49,189,2024-05-15,2
Product_61130,Sports,155.57,214,2024-10-21,8
Product_61131,Clothing,1972.3,497,2024-09-25,14
Product_61132,Groceries,2999.16,111,2024-03-04,8
Product_61133,Groceries,1495.97,172,2024-09-13,6
Product_61134,Furniture,4058.11,246,2024-08-31,18
Product_61135,Clothing,4225.81,30,2024-12-16,4
Product_61136,Furniture,2129.56,406,2024-12-10,21
Product_61137,Sports,2300.65,306,2024-10-15,11
Product_61138,Groceries,935.55,202,2024-03-20,6
Product_61139,Groceries,827.29,219,2024-09-30,24
Product_61140,Groceries,1193.73,445,2024-10-21,1
Product_61141,Groceries,2084.01,9,2024-03-15,17
Product_61142,Groceries,4859.38,348,2024-07-20,2
Product_61143,Sports,3142.44,124,2024-06-01,6
Product_61144,Sports,2143.47,203,2024-12-21,10
Product_61145,Furniture,1129.79,275,2024-07-13,2
Product_61146,Electronics,3905.91,376,2024-12-02,9
Product_61147,Groceries,3221.72,34,2024-03-01,3
Product_61148,Groceries,2063.21,332,2024-10-28,15
Product_61149,Electronics,3069.42,307,2024-06-20,5
Product_61150,Furniture,2909.59,496,2024-05-01,11
Product_61151,Sports,2923.44,14,2024-06-30,2
Product_61152,Groceries,401.83,285,2024-05-24,18
Product_61153,Furniture,4511.36,41,2024-02-19,10
Product_61154,Electronics,4269.04,55,2024-03-15,14
Product_61155,Sports,457.87,262,2024-09-18,21
Product_61156,Sports,3197.28,244,2024-11-12,5
Product_61157,Furniture,2509.55,94,2024-03-19,6
Product_61158,Clothing,3725.54,39,2024-05-16,11
Product_61159,Clothing,2035.01,312,2024-07-10,18
Product_61160,Clothing,4889.67,247,2024-06-17,3
Product_61161,Electronics,4761.71,423,2024-04-16,16
Product_61162,Clothing,524.71,176,2024-04-20,9
Product_61163,Furniture,1563.47,426,2024-06-21,21
Product_61164,Sports,1075.76,420,2024-04-09,7
Product_61165,Furniture,1625.45,97,2024-03-28,11
Product_61166,Furniture,2413.12,230,2024-11-27,9
Product_61167,Groceries,620.67,353,2024-03-12,18
Product_61168,Electronics,3569.23,437,2024-12-11,24
Product_61169,Sports,2892.0,209,2024-11-06,15
Product_61170,Groceries,778.43,334,2024-05-18,11
Product_61171,Electronics,3403.51,205,2024-10-04,8
Product_61172,Sports,3238.09,384,2024-09-01,13
Product_61173,Groceries,4421.23,303,2024-03-18,13
Product_61174,Clothing,1097.79,38,2024-10-31,10
Product_61175,Furniture,3065.0,266,2024-06-25,19
Product_61176,Clothing,4386.1,282,2024-02-06,7
Product_61177,Sports,1352.58,279,2024-11-10,16
Product_61178,Groceries,1197.33,60,2024-04-12,10
Product_61179,Groceries,1411.77,497,2024-12-27,5
Product_61180,Groceries,3827.61,58,2024-04-30,4
Product_61181,Furniture,4056.09,312,2024-05-21,21
Product_61182,Groceries,220.76,265,2024-11-23,2
Product_61183,Electronics,1605.47,59,2024-04-29,23
Product_61184,Electronics,677.61,496,2024-05-24,1
Product_61185,Electronics,810.33,419,2024-01-14,24
Product_61186,Clothing,4088.88,454,2024-05-09,13
Product_61187,Sports,4821.29,48,2024-04-18,11
Product_61188,Clothing,2097.74,232,2024-05-19,8
Product_61189,Clothing,4851.9,418,2024-08-23,12
Product_61190,Furniture,1919.86,332,2024-04-16,21
Product_61191,Clothing,3594.94,403,2024-11-13,24
Product_61192,Furniture,1827.1,243,2024-03-28,12
Product_61193,Electronics,1633.89,420,2024-08-18,2
Product_61194,Electronics,2958.33,225,2024-12-16,6
Product_61195,Clothing,4354.12,401,2024-11-13,11
Product_61196,Clothing,2986.8,70,2024-07-02,4
Product_61197,Electronics,2871.67,439,2024-10-15,9
Product_61198,Groceries,2546.84,130,2024-07-21,11
Product_61199,Electronics,4745.24,452,2024-03-28,1
Product_61200,Groceries,4082.6,83,2024-05-02,21
Product_61201,Electronics,2063.64,74,2024-07-21,16
Product_61202,Sports,4129.92,25,2024-07-25,17
Product_61203,Furniture,587.0,43,2024-05-03,19
Product_61204,Furniture,2205.29,183,2024-04-07,10
Product_61205,Sports,603.29,146,2024-10-05,14
Product_61206,Groceries,4985.92,250,2024-06-03,18
Product_61207,Clothing,282.86,17,2024-04-16,19
Product_61208,Clothing,4545.3,244,2024-06-04,14
Product_61209,Furniture,4662.41,195,2024-06-13,20
Product_61210,Clothing,1499.51,344,2024-03-01,24
Product_61211,Groceries,4750.21,42,2024-05-19,21
Product_61212,Clothing,2527.95,367,2024-10-31,9
Product_61213,Electronics,4693.42,134,2024-07-27,1
Product_61214,Sports,2453.9,448,2024-07-18,9
Product_61215,Furniture,2378.5,472,2024-02-04,7
Product_61216,Clothing,3779.33,399,2024-02-15,7
Product_61217,Groceries,1205.89,334,2024-10-30,15
Product_61218,Clothing,4525.57,354,2024-02-08,16
Product_61219,Sports,4249.46,48,2024-10-16,18
Product_61220,Electronics,718.49,0,2024-06-29,1
Product_61221,Furniture,195.35,465,2024-05-08,22
Product_61222,Furniture,3567.24,391,2024-11-30,11
Product_61223,Groceries,1790.98,145,2024-06-13,12
Product_61224,Electronics,555.32,401,2024-07-17,13
Product_61225,Clothing,4482.32,475,2024-03-30,8
Product_61226,Clothing,4971.5,153,2024-08-08,2
Product_61227,Groceries,1627.33,419,2024-05-16,21
Product_61228,Electronics,967.12,499,2024-08-10,1
Product_61229,Groceries,4290.65,473,2024-06-16,3
Product_61230,Sports,2671.36,173,2024-04-18,18
Product_61231,Sports,4928.11,5,2024-08-16,8
Product_61232,Clothing,3206.77,163,2024-07-06,20
Product_61233,Sports,2852.76,168,2024-01-05,16
Product_61234,Groceries,4642.65,201,2024-10-03,9
Product_61235,Furniture,4017.66,54,2024-06-15,2
Product_61236,Sports,2066.5,130,2024-02-17,5
Product_61237,Groceries,102.82,446,2024-11-03,10
Product_61238,Furniture,3772.97,47,2024-05-30,8
Product_61239,Furniture,4333.3,144,2024-08-03,22
Product_61240,Sports,693.78,55,2024-12-02,12
Product_61241,Electronics,4481.35,342,2024-04-23,8
Product_61242,Sports,4338.91,249,2024-08-17,22
Product_61243,Sports,136.99,27,2024-02-27,18
Product_61244,Electronics,3656.1,128,2024-10-05,1
Product_61245,Sports,1947.94,362,2024-03-07,8
Product_61246,Groceries,301.8,279,2024-04-10,9
Product_61247,Electronics,1687.56,225,2024-07-18,2
Product_61248,Groceries,3044.47,42,2024-11-24,3
Product_61249,Furniture,1566.23,447,2024-10-29,2
Product_61250,Electronics,3948.48,299,2024-07-30,18
Product_61251,Furniture,2500.42,53,2024-03-16,11
Product_61252,Clothing,225.48,212,2024-10-07,22
Product_61253,Clothing,2825.13,32,2024-09-20,8
Product_61254,Groceries,2217.0,170,2024-05-30,6
Product_61255,Furniture,519.06,48,2024-03-30,20
Product_61256,Furniture,2237.26,200,2024-08-01,2
Product_61257,Electronics,3997.68,282,2024-12-06,12
Product_61258,Clothing,576.63,206,2024-04-01,15
Product_61259,Groceries,1270.93,463,2024-05-02,21
Product_61260,Groceries,4933.94,285,2024-04-13,4
Product_61261,Electronics,2102.07,352,2024-08-12,18
Product_61262,Electronics,4159.05,13,2024-10-23,8
Product_61263,Groceries,2544.73,38,2024-03-16,7
Product_61264,Electronics,1198.37,405,2024-11-24,8
Product_61265,Furniture,475.24,229,2024-06-09,22
Product_61266,Groceries,3744.58,411,2024-11-04,16
Product_61267,Sports,2450.99,251,2024-09-11,16
Product_61268,Clothing,4897.95,17,2024-03-12,19
Product_61269,Clothing,4518.48,180,2024-11-03,23
Product_61270,Sports,813.41,180,2024-01-27,24
Product_61271,Sports,3302.62,20,2024-02-29,1
Product_61272,Furniture,957.39,43,2024-03-24,22
Product_61273,Groceries,1856.36,95,2024-11-01,7
Product_61274,Electronics,1697.88,485,2024-06-17,8
Product_61275,Clothing,2599.07,201,2024-07-28,3
Product_61276,Sports,4180.19,428,2024-09-17,13
Product_61277,Groceries,4429.43,385,2024-11-09,7
Product_61278,Electronics,3431.19,316,2024-09-27,4
Product_61279,Clothing,3169.51,5,2024-12-10,13
Product_61280,Groceries,4618.84,254,2024-03-02,4
Product_61281,Clothing,554.27,412,2024-08-16,8
Product_61282,Furniture,1991.34,144,2024-07-15,18
Product_61283,Clothing,1129.36,140,2024-09-17,21
Product_61284,Furniture,726.88,214,2024-07-06,3
Product_61285,Furniture,3371.0,461,2024-12-25,11
Product_61286,Furniture,1000.87,266,2024-11-04,20
Product_61287,Electronics,4803.74,346,2024-06-29,14
Product_61288,Electronics,2662.48,342,2024-12-22,24
Product_61289,Furniture,2383.87,351,2024-12-20,10
Product_61290,Groceries,1820.31,330,2024-04-30,5
Product_61291,Furniture,1405.0,314,2024-10-14,2
Product_61292,Groceries,4560.95,423,2024-02-26,4
Product_61293,Clothing,3094.96,476,2024-04-09,9
Product_61294,Electronics,1220.48,104,2024-03-21,6
Product_61295,Groceries,3432.67,413,2024-01-17,3
Product_61296,Groceries,1225.5,423,2024-05-09,17
Product_61297,Groceries,3864.74,257,2024-11-10,21
Product_61298,Sports,2788.27,407,2024-04-10,22
Product_61299,Electronics,2239.0,102,2024-12-20,6
Product_61300,Sports,3290.85,402,2024-08-21,10
Product_61301,Clothing,4363.83,290,2024-03-15,4
Product_61302,Groceries,2046.05,165,2024-06-20,15
Product_61303,Electronics,3457.67,76,2024-11-14,4
Product_61304,Electronics,1847.63,399,2024-04-23,13
Product_61305,Electronics,1836.26,51,2024-10-27,19
Product_61306,Groceries,4202.11,41,2024-01-15,6
Product_61307,Furniture,2763.19,5,2024-01-18,5
Product_61308,Furniture,2052.99,56,2024-08-01,16
Product_61309,Furniture,1047.08,244,2024-09-06,13
Product_61310,Sports,3991.0,128,2024-07-24,15
Product_61311,Groceries,3169.09,464,2024-07-06,13
Product_61312,Clothing,3614.42,479,2024-10-05,6
Product_61313,Sports,2207.96,365,2024-04-23,11
Product_61314,Electronics,1575.35,304,2024-01-02,15
Product_61315,Furniture,3635.86,34,2024-01-03,8
Product_61316,Electronics,477.34,35,2024-06-30,18
Product_61317,Sports,3317.07,288,2024-07-14,15
Product_61318,Furniture,4885.21,425,2024-01-15,13
Product_61319,Groceries,4081.86,360,2024-03-27,12
Product_61320,Furniture,3674.31,281,2024-05-18,2
Product_61321,Furniture,2232.85,282,2024-05-09,6
Product_61322,Furniture,130.6,77,2024-11-25,12
Product_61323,Sports,4925.17,108,2024-05-05,8
Product_61324,Furniture,4607.3,199,2024-05-03,20
Product_61325,Sports,2515.83,116,2024-03-17,23
Product_61326,Electronics,3452.36,244,2024-02-26,24
Product_61327,Groceries,2820.76,199,2024-05-04,7
Product_61328,Furniture,3465.22,159,2024-09-10,1
Product_61329,Sports,315.94,55,2024-01-19,10
Product_61330,Furniture,4992.25,407,2024-04-22,12
Product_61331,Furniture,3913.59,468,2024-02-01,6
Product_61332,Furniture,1366.08,36,2024-02-27,11
Product_61333,Clothing,2734.98,335,2024-04-30,22
Product_61334,Groceries,2393.02,315,2024-05-06,8
Product_61335,Groceries,1803.94,18,2024-11-27,5
Product_61336,Sports,2221.37,212,2024-06-27,20
Product_61337,Electronics,2867.51,359,2024-11-22,1
Product_61338,Electronics,2581.29,492,2024-08-04,3
Product_61339,Electronics,4198.87,291,2024-10-15,2
Product_61340,Furniture,640.01,243,2024-07-26,20
Product_61341,Sports,326.36,366,2024-05-15,18
Product_61342,Furniture,2553.14,28,2024-02-12,8
Product_61343,Clothing,2363.94,155,2024-10-16,5
Product_61344,Sports,3244.81,379,2024-09-06,14
Product_61345,Sports,1486.33,363,2024-04-07,14
Product_61346,Sports,493.66,468,2024-12-19,4
Product_61347,Clothing,4031.38,57,2024-08-13,12
Product_61348,Sports,2230.3,408,2024-08-11,3
Product_61349,Clothing,722.7,227,2024-03-05,24
Product_61350,Electronics,4780.33,496,2024-09-13,22
Product_61351,Sports,4723.33,296,2024-05-13,10
Product_61352,Furniture,854.68,499,2024-04-09,10
Product_61353,Groceries,4043.37,14,2024-12-03,7
Product_61354,Clothing,2724.4,6,2024-07-09,6
Product_61355,Electronics,1527.13,8,2024-03-03,22
Product_61356,Electronics,1997.23,156,2024-07-10,9
Product_61357,Groceries,4824.24,108,2024-09-28,12
Product_61358,Sports,1702.85,392,2024-05-17,8
Product_61359,Furniture,1107.66,219,2024-07-02,3
Product_61360,Groceries,2361.39,484,2024-02-11,9
Product_61361,Sports,3093.6,414,2024-10-25,2
Product_61362,Sports,1458.8,267,2024-03-26,15
Product_61363,Clothing,3880.44,185,2024-03-16,6
Product_61364,Furniture,3047.97,40,2024-06-26,3
Product_61365,Furniture,4643.36,218,2024-06-08,19
Product_61366,Clothing,1636.59,206,2024-08-17,19
Product_61367,Sports,3337.1,394,2024-12-05,4
Product_61368,Sports,4435.89,79,2024-07-31,16
Product_61369,Furniture,71.87,484,2024-03-27,7
Product_61370,Furniture,2498.23,258,2024-06-22,1
Product_61371,Furniture,2794.03,58,2024-01-02,17
Product_61372,Furniture,2564.09,23,2024-06-18,24
Product_61373,Sports,1493.88,256,2024-06-12,23
Product_61374,Furniture,496.68,364,2024-07-20,21
Product_61375,Sports,4331.28,262,2024-07-27,6
Product_61376,Clothing,2574.08,360,2024-10-28,3
Product_61377,Electronics,408.8,288,2024-11-20,8
Product_61378,Clothing,2081.55,353,2024-05-31,7
Product_61379,Clothing,957.09,388,2024-01-05,18
Product_61380,Groceries,1588.1,444,2024-01-29,5
Product_61381,Clothing,4092.43,190,2024-06-25,7
Product_61382,Groceries,2622.99,294,2024-06-12,17
Product_61383,Groceries,1217.92,467,2024-12-11,17
Product_61384,Groceries,4061.38,91,2024-01-22,5
Product_61385,Clothing,1004.53,316,2024-07-27,19
Product_61386,Electronics,1620.86,439,2024-01-11,6
Product_61387,Groceries,214.38,227,2024-01-22,23
Product_61388,Furniture,4787.6,393,2024-06-27,17
Product_61389,Furniture,2121.15,91,2024-08-21,20
Product_61390,Sports,875.11,286,2024-07-25,2
Product_61391,Furniture,2582.98,103,2024-01-03,1
Product_61392,Furniture,574.18,340,2024-06-12,3
Product_61393,Groceries,4503.2,173,2024-03-06,14
Product_61394,Clothing,353.94,279,2024-07-26,10
Product_61395,Furniture,3122.23,196,2024-08-21,15
Product_61396,Clothing,4464.28,323,2024-10-02,19
Product_61397,Electronics,1276.06,158,2024-12-25,12
Product_61398,Furniture,536.37,52,2024-06-04,4
Product_61399,Electronics,2346.38,472,2024-08-03,5
Product_61400,Electronics,2974.69,414,2024-12-09,12
Product_61401,Sports,1484.47,110,2024-12-02,17
Product_61402,Clothing,1659.4,203,2024-10-06,10
Product_61403,Clothing,3208.32,215,2024-04-04,23
Product_61404,Sports,4884.31,161,2024-11-06,2
Product_61405,Groceries,2152.83,218,2024-10-20,3
Product_61406,Sports,2246.68,342,2024-06-11,22
Product_61407,Sports,4358.95,213,2024-11-13,5
Product_61408,Sports,1979.27,405,2024-11-12,14
Product_61409,Electronics,1675.74,456,2024-09-25,21
Product_61410,Clothing,2355.68,93,2024-06-16,15
Product_61411,Groceries,258.31,168,2024-05-21,12
Product_61412,Furniture,4557.27,464,2024-04-24,13
Product_61413,Furniture,534.34,303,2024-11-21,14
Product_61414,Furniture,4507.53,49,2024-11-14,17
Product_61415,Groceries,4673.21,370,2024-01-25,10
Product_61416,Furniture,4435.1,279,2024-03-16,19
Product_61417,Groceries,480.38,1,2024-08-31,11
Product_61418,Furniture,2753.01,64,2024-10-24,18
Product_61419,Furniture,1805.02,276,2024-03-18,16
Product_61420,Groceries,898.96,30,2024-10-17,10
Product_61421,Clothing,2730.84,311,2024-01-18,23
Product_61422,Groceries,256.31,43,2024-07-04,5
Product_61423,Groceries,1555.65,184,2024-07-19,11
Product_61424,Sports,2636.1,312,2024-01-09,12
Product_61425,Electronics,4905.15,385,2024-01-03,14
Product_61426,Electronics,2611.15,205,2024-04-23,3
Product_61427,Clothing,1591.14,402,2024-03-29,17
Product_61428,Clothing,2783.93,258,2024-06-07,19
Product_61429,Clothing,291.64,257,2024-04-04,15
Product_61430,Electronics,4092.21,1,2024-06-18,15
Product_61431,Clothing,4513.97,266,2024-06-29,9
Product_61432,Clothing,244.86,251,2024-04-26,13
Product_61433,Groceries,1073.55,281,2024-09-06,11
Product_61434,Groceries,225.71,225,2024-05-19,22
Product_61435,Electronics,4511.15,208,2024-11-10,21
Product_61436,Groceries,140.51,235,2024-02-26,22
Product_61437,Clothing,158.82,312,2024-03-28,13
Product_61438,Groceries,2888.58,62,2024-08-12,5
Product_61439,Sports,973.51,250,2024-10-16,11
Product_61440,Groceries,4628.89,203,2024-04-22,17
Product_61441,Electronics,4073.15,255,2024-01-09,1
Product_61442,Clothing,1110.51,48,2024-03-27,4
Product_61443,Clothing,2238.72,308,2024-02-04,5
Product_61444,Electronics,4220.84,192,2024-10-21,23
Product_61445,Groceries,135.96,124,2024-06-09,7
Product_61446,Clothing,2399.03,39,2024-08-27,9
Product_61447,Clothing,2321.77,27,2024-12-12,24
Product_61448,Sports,4681.45,61,2024-12-10,22
Product_61449,Electronics,1748.51,134,2024-04-20,19
Product_61450,Groceries,1100.8,454,2024-10-12,19
Product_61451,Groceries,1642.0,361,2024-01-06,5
Product_61452,Clothing,1503.19,292,2024-09-20,6
Product_61453,Furniture,4092.04,115,2024-03-17,15
Product_61454,Sports,3438.26,77,2024-11-28,9
Product_61455,Sports,2219.4,486,2024-09-25,5
Product_61456,Sports,4285.45,479,2024-10-04,7
Product_61457,Clothing,2978.93,255,2024-12-24,8
Product_61458,Electronics,667.44,178,2024-09-26,3
Product_61459,Electronics,3412.87,42,2024-01-01,6
Product_61460,Sports,1355.23,461,2024-03-11,3
Product_61461,Furniture,3438.69,284,2024-08-23,18
Product_61462,Furniture,2603.22,124,2024-04-10,10
Product_61463,Groceries,3770.9,124,2024-10-10,24
Product_61464,Furniture,2442.11,345,2024-01-24,21
Product_61465,Sports,4421.66,319,2024-08-04,21
Product_61466,Groceries,1853.62,98,2024-03-13,24
Product_61467,Sports,1523.86,389,2024-01-22,19
Product_61468,Electronics,1148.89,331,2024-03-18,19
Product_61469,Sports,2729.32,352,2024-02-09,9
Product_61470,Groceries,1489.71,434,2024-01-04,11
Product_61471,Sports,3611.17,5,2024-10-30,13
Product_61472,Clothing,1254.96,471,2024-06-17,14
Product_61473,Groceries,2598.46,387,2024-03-29,21
Product_61474,Furniture,3118.24,468,2024-05-18,12
Product_61475,Electronics,2430.4,269,2024-04-26,10
Product_61476,Furniture,259.38,84,2024-06-12,12
Product_61477,Sports,1713.5,342,2024-02-10,2
Product_61478,Furniture,4222.89,426,2024-04-02,18
Product_61479,Groceries,3541.61,255,2024-09-23,21
Product_61480,Clothing,4942.8,422,2024-03-31,4
Product_61481,Furniture,1497.36,293,2024-01-02,2
Product_61482,Sports,4656.23,181,2024-04-16,10
Product_61483,Furniture,2162.14,274,2024-03-15,15
Product_61484,Furniture,414.59,402,2024-01-10,21
Product_61485,Groceries,1827.12,394,2024-07-25,24
Product_61486,Sports,1050.05,53,2024-08-11,14
Product_61487,Sports,1458.56,141,2024-04-25,1
Product_61488,Clothing,1703.69,116,2024-12-07,16
Product_61489,Groceries,1590.59,55,2024-02-01,15
Product_61490,Groceries,216.61,44,2024-10-22,2
Product_61491,Electronics,1507.81,267,2024-11-08,13
Product_61492,Clothing,2981.89,300,2024-06-30,1
Product_61493,Clothing,3894.04,313,2024-05-01,19
Product_61494,Sports,80.35,92,2024-04-25,11
Product_61495,Sports,544.57,192,2024-07-14,6
Product_61496,Clothing,3135.28,407,2024-01-25,3
Product_61497,Groceries,437.84,459,2024-05-07,14
Product_61498,Electronics,130.29,92,2024-10-01,2
Product_61499,Sports,1610.84,351,2024-05-29,15
Product_61500,Electronics,3478.65,74,2024-04-19,2
Product_61501,Clothing,4270.92,434,2024-11-06,4
Product_61502,Groceries,2679.05,153,2024-01-18,2
Product_61503,Electronics,2405.66,292,2024-07-02,4
Product_61504,Furniture,2649.94,303,2024-04-18,19
Product_61505,Clothing,2263.44,368,2024-11-15,17
Product_61506,Groceries,3918.51,226,2024-10-12,17
Product_61507,Clothing,3112.87,203,2024-12-05,6
Product_61508,Clothing,769.12,91,2024-05-04,6
Product_61509,Electronics,4692.04,289,2024-07-29,8
Product_61510,Electronics,981.79,464,2024-05-13,17
Product_61511,Furniture,906.2,83,2024-01-27,4
Product_61512,Sports,1864.65,28,2024-09-10,22
Product_61513,Furniture,1898.07,153,2024-11-09,8
Product_61514,Groceries,451.8,203,2024-01-07,12
Product_61515,Groceries,536.0,444,2024-08-03,8
Product_61516,Clothing,4863.43,491,2024-05-01,13
Product_61517,Electronics,639.03,459,2024-11-25,9
Product_61518,Clothing,4800.09,284,2024-01-17,4
Product_61519,Sports,3469.56,279,2024-08-08,15
Product_61520,Clothing,1128.41,487,2024-03-24,7
Product_61521,Groceries,2090.4,7,2024-01-27,8
Product_61522,Groceries,1193.55,347,2024-06-19,20
Product_61523,Furniture,1208.7,94,2024-08-22,16
Product_61524,Clothing,3257.14,263,2024-04-07,17
Product_61525,Electronics,1714.78,36,2024-10-02,4
Product_61526,Sports,4247.25,261,2024-07-21,4
Product_61527,Sports,2657.94,251,2024-05-11,9
Product_61528,Electronics,1344.93,491,2024-12-05,6
Product_61529,Sports,221.03,87,2024-02-16,13
Product_61530,Electronics,2985.96,442,2024-03-14,14
Product_61531,Electronics,4689.94,499,2024-02-09,15
Product_61532,Furniture,2555.43,237,2024-01-09,16
Product_61533,Clothing,2731.83,204,2024-10-09,5
Product_61534,Groceries,1385.09,230,2024-12-17,5
Product_61535,Groceries,3299.68,455,2024-09-19,6
Product_61536,Clothing,2562.53,258,2024-07-19,14
Product_61537,Sports,3585.55,178,2024-12-30,23
Product_61538,Electronics,647.83,391,2024-02-18,3
Product_61539,Groceries,1191.5,219,2024-01-10,14
Product_61540,Furniture,4132.4,48,2024-02-05,11
Product_61541,Sports,4835.99,293,2024-06-08,9
Product_61542,Furniture,4099.83,115,2024-02-08,18
Product_61543,Groceries,2258.59,311,2024-06-08,6
Product_61544,Clothing,407.61,301,2024-08-18,4
Product_61545,Clothing,4382.07,218,2024-06-23,1
Product_61546,Furniture,4051.7,474,2024-12-23,20
Product_61547,Sports,4804.0,19,2024-12-04,23
Product_61548,Groceries,2077.17,475,2024-07-13,15
Product_61549,Electronics,3468.86,188,2024-11-08,19
Product_61550,Clothing,835.72,409,2024-06-16,23
Product_61551,Furniture,4591.52,75,2024-06-24,20
Product_61552,Groceries,3512.35,254,2024-11-25,14
Product_61553,Sports,3624.1,110,2024-12-27,17
Product_61554,Electronics,3384.36,54,2024-02-05,23
Product_61555,Electronics,3615.71,171,2024-03-23,11
Product_61556,Clothing,801.56,175,2024-01-08,18
Product_61557,Electronics,3398.96,397,2024-07-22,3
Product_61558,Groceries,1995.58,65,2024-12-19,2
Product_61559,Clothing,1708.95,106,2024-03-13,10
Product_61560,Clothing,1333.98,183,2024-02-05,17
Product_61561,Clothing,4328.93,293,2024-04-22,6
Product_61562,Groceries,3707.06,338,2024-09-16,6
Product_61563,Furniture,1518.73,431,2024-06-09,5
Product_61564,Electronics,590.58,242,2024-11-14,15
Product_61565,Electronics,2155.77,409,2024-08-09,20
Product_61566,Furniture,3098.94,138,2024-04-15,12
Product_61567,Clothing,99.78,373,2024-10-04,21
Product_61568,Sports,2629.04,402,2024-08-12,5
Product_61569,Groceries,562.75,405,2024-05-18,15
Product_61570,Clothing,4102.09,223,2024-01-28,4
Product_61571,Clothing,3371.38,340,2024-04-11,9
Product_61572,Clothing,1931.18,416,2024-07-27,5
Product_61573,Electronics,1154.62,159,2024-06-30,14
Product_61574,Electronics,1947.51,17,2024-05-22,9
Product_61575,Sports,4479.55,379,2024-12-07,20
Product_61576,Groceries,384.23,474,2024-02-24,2
Product_61577,Clothing,4598.48,452,2024-08-11,15
Product_61578,Electronics,420.39,75,2024-09-12,15
Product_61579,Furniture,231.74,10,2024-03-30,15
Product_61580,Electronics,1037.3,403,2024-03-04,3
Product_61581,Clothing,774.01,481,2024-10-22,14
Product_61582,Clothing,4662.9,294,2024-07-25,2
Product_61583,Electronics,1260.69,311,2024-02-29,17
Product_61584,Furniture,4133.28,457,2024-12-06,7
Product_61585,Furniture,1635.82,50,2024-12-29,4
Product_61586,Clothing,783.2,71,2024-05-17,19
Product_61587,Electronics,2133.32,274,2024-01-25,21
Product_61588,Groceries,534.24,87,2024-05-15,23
Product_61589,Groceries,3035.5,166,2024-02-27,15
Product_61590,Clothing,843.53,439,2024-03-29,16
Product_61591,Furniture,2824.71,64,2024-12-04,20
Product_61592,Groceries,1218.46,81,2024-11-17,4
Product_61593,Electronics,4590.57,479,2024-03-17,16
Product_61594,Sports,1128.52,303,2024-11-15,10
Product_61595,Sports,2364.15,484,2024-09-29,9
Product_61596,Furniture,136.07,6,2024-08-01,8
Product_61597,Sports,648.27,283,2024-04-14,11
Product_61598,Electronics,850.32,60,2024-05-15,2
Product_61599,Clothing,4146.96,426,2024-02-24,5
Product_61600,Clothing,3137.85,309,2024-09-16,5
Product_61601,Electronics,248.2,429,2024-08-27,3
Product_61602,Clothing,943.82,344,2024-04-12,4
Product_61603,Electronics,4348.85,496,2024-05-04,24
Product_61604,Electronics,1567.75,232,2024-11-13,8
Product_61605,Sports,1084.85,238,2024-04-11,4
Product_61606,Sports,3992.81,18,2024-08-28,13
Product_61607,Furniture,2012.86,66,2024-07-20,11
Product_61608,Sports,2445.02,395,2024-02-24,7
Product_61609,Clothing,3539.9,192,2024-12-09,7
Product_61610,Sports,4544.84,205,2024-02-24,5
Product_61611,Electronics,3507.78,365,2024-12-28,9
Product_61612,Sports,1999.05,485,2024-03-07,24
Product_61613,Clothing,4822.83,449,2024-06-21,22
Product_61614,Furniture,2763.97,471,2024-01-23,11
Product_61615,Groceries,4516.45,489,2024-03-28,19
Product_61616,Electronics,4443.73,334,2024-11-19,3
Product_61617,Clothing,2578.89,88,2024-07-21,15
Product_61618,Clothing,1081.51,427,2024-07-11,22
Product_61619,Groceries,1891.13,242,2024-09-22,10
Product_61620,Furniture,917.83,33,2024-03-26,22
Product_61621,Electronics,835.35,206,2024-03-21,4
Product_61622,Furniture,4479.92,307,2024-02-12,13
Product_61623,Groceries,746.94,246,2024-04-25,13
Product_61624,Electronics,4875.61,332,2024-09-22,8
Product_61625,Sports,1426.18,152,2024-10-10,9
Product_61626,Furniture,2320.03,497,2024-03-19,9
Product_61627,Sports,968.31,307,2024-10-20,10
Product_61628,Electronics,1897.81,193,2024-06-01,20
Product_61629,Groceries,3015.47,117,2024-12-25,22
